urllib3.connectionpool:DEBUG:2022-10-19 17:47:17,566:Starting new HTTPS connection (1): www.amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:49:14,373:Starting new HTTPS connection (1): www.bestbuy.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:49:20,446:https://www.bestbuy.com:443 "GET /site/searchpage.jsp?st=high+power+audio+300w+sound+tower&intl=nosplash HTTP/1.1" 200 None
urllib3.connectionpool:DEBUG:2022-10-19 17:49:20,796:Starting new HTTPS connection (1): www.bestbuy.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:49:26,992:https://www.bestbuy.com:443 "GET /site/searchpage.jsp?cp=2&id=pcat17071&st=high+power+audio+300w+sound+tower&intl=nosplash HTTP/1.1" 200 None
urllib3.connectionpool:DEBUG:2022-10-19 17:49:27,267:Starting new HTTPS connection (1): www.bestbuy.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:49:32,742:https://www.bestbuy.com:443 "GET /site/searchpage.jsp?cp=3&id=pcat17071&st=high+power+audio+300w+sound+tower&intl=nosplash HTTP/1.1" 200 None
urllib3.connectionpool:DEBUG:2022-10-19 17:49:33,018:Starting new HTTPS connection (1): www.bestbuy.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:49:37,858:https://www.bestbuy.com:443 "GET /site/searchpage.jsp?cp=4&id=pcat17071&st=high+power+audio+300w+sound+tower&intl=nosplash HTTP/1.1" 200 None
urllib3.connectionpool:DEBUG:2022-10-19 17:49:38,192:Starting new HTTPS connection (1): www.bestbuy.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:49:44,168:https://www.bestbuy.com:443 "GET /site/searchpage.jsp?cp=5&id=pcat17071&st=high+power+audio+300w+sound+tower&intl=nosplash HTTP/1.1" 200 None
urllib3.connectionpool:DEBUG:2022-10-19 17:49:44,474:Starting new HTTPS connection (1): www.bestbuy.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:49:49,141:https://www.bestbuy.com:443 "GET /site/searchpage.jsp?cp=6&id=pcat17071&st=high+power+audio+300w+sound+tower&intl=nosplash HTTP/1.1" 200 None
urllib3.connectionpool:DEBUG:2022-10-19 17:49:49,555:Starting new HTTPS connection (1): www.amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:49:50,006:https://www.amazon.com:443 "GET /Samsung-MX-T40-Sound-Tower-Power/dp/B08WZFC7MV/ref=sr_1_1?qid=1666181935&rnid=172563&s=electronics&sr=1-1 HTTP/1.1" 200 None
urllib3.connectionpool:DEBUG:2022-10-19 17:50:05,121:Starting new HTTPS connection (1): www.newegg.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:05,894:https://www.newegg.com:443 "GET /samsung-mx-t40-za/p/N82E16886508419?Description=high%20power%20audio%20300w%20sound%20tower&cm_re=high_power%20audio%20300w%20sound%20tower-_-86-508-419-_-Product HTTP/1.1" 200 24029
urllib3.connectionpool:DEBUG:2022-10-19 17:50:18,544:Starting new HTTPS connection (1): www.newegg.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:19,269:https://www.newegg.com:443 "GET /samsung-mx-t40-sound-tower/p/0S6-0009-001G2?Description=high%20power%20audio%20300w%20sound%20tower&cm_re=high_power%20audio%20300w%20sound%20tower-_-9SIA3YFHPS6936-_-Product HTTP/1.1" 200 22063
urllib3.connectionpool:DEBUG:2022-10-19 17:50:31,790:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:31,910:https://m.media-amazon.com:443 "GET /images/I/41x6XmAmbvS._AC_US40_.jpg HTTP/1.1" 200 690
urllib3.connectionpool:DEBUG:2022-10-19 17:50:31,973:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:32,648:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRP6AA.jpg HTTP/1.1" 200 893
urllib3.connectionpool:DEBUG:2022-10-19 17:50:32,663:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:32,744:https://m.media-amazon.com:443 "GET /images/I/41x6XmAmbvS._AC_US40_.jpg HTTP/1.1" 200 690
urllib3.connectionpool:DEBUG:2022-10-19 17:50:32,748:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:33,238:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRMC4C.jpg HTTP/1.1" 200 946
urllib3.connectionpool:DEBUG:2022-10-19 17:50:33,251:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:33,340:https://m.media-amazon.com:443 "GET /images/I/41x6XmAmbvS._AC_US40_.jpg HTTP/1.1" 200 690
urllib3.connectionpool:DEBUG:2022-10-19 17:50:33,352:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:33,531:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZS0HCE.jpg HTTP/1.1" 200 1105
urllib3.connectionpool:DEBUG:2022-10-19 17:50:33,544:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:33,625:https://m.media-amazon.com:443 "GET /images/I/41x6XmAmbvS._AC_US40_.jpg HTTP/1.1" 200 690
urllib3.connectionpool:DEBUG:2022-10-19 17:50:33,628:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:34,208:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRNI94.jpg HTTP/1.1" 200 975
urllib3.connectionpool:DEBUG:2022-10-19 17:50:34,223:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:34,315:https://m.media-amazon.com:443 "GET /images/I/41x6XmAmbvS._AC_US40_.jpg HTTP/1.1" 200 690
urllib3.connectionpool:DEBUG:2022-10-19 17:50:34,328:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:34,915:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRXK88.jpg HTTP/1.1" 200 1337
urllib3.connectionpool:DEBUG:2022-10-19 17:50:34,930:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:35,004:https://m.media-amazon.com:443 "GET /images/I/41x6XmAmbvS._AC_US40_.jpg HTTP/1.1" 200 690
urllib3.connectionpool:DEBUG:2022-10-19 17:50:35,017:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:35,256:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZS5L7B.jpg HTTP/1.1" 200 1418
urllib3.connectionpool:DEBUG:2022-10-19 17:50:35,268:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:35,361:https://m.media-amazon.com:443 "GET /images/I/41x6XmAmbvS._AC_US40_.jpg HTTP/1.1" 200 690
urllib3.connectionpool:DEBUG:2022-10-19 17:50:35,372:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:35,957:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/V17ED2103035M7RG.jpg HTTP/1.1" 200 1171
urllib3.connectionpool:DEBUG:2022-10-19 17:50:35,975:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:36,072:https://m.media-amazon.com:443 "GET /images/I/31rw47Q6s-L._AC_US40_.jpg HTTP/1.1" 200 589
urllib3.connectionpool:DEBUG:2022-10-19 17:50:36,084:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:36,256:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRP6AA.jpg HTTP/1.1" 200 893
urllib3.connectionpool:DEBUG:2022-10-19 17:50:36,270:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:36,368:https://m.media-amazon.com:443 "GET /images/I/31rw47Q6s-L._AC_US40_.jpg HTTP/1.1" 200 589
urllib3.connectionpool:DEBUG:2022-10-19 17:50:36,380:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:36,546:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRMC4C.jpg HTTP/1.1" 200 946
urllib3.connectionpool:DEBUG:2022-10-19 17:50:36,560:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:36,654:https://m.media-amazon.com:443 "GET /images/I/31rw47Q6s-L._AC_US40_.jpg HTTP/1.1" 200 589
urllib3.connectionpool:DEBUG:2022-10-19 17:50:36,666:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:36,831:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZS0HCE.jpg HTTP/1.1" 200 1105
urllib3.connectionpool:DEBUG:2022-10-19 17:50:36,845:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:36,933:https://m.media-amazon.com:443 "GET /images/I/31rw47Q6s-L._AC_US40_.jpg HTTP/1.1" 200 589
urllib3.connectionpool:DEBUG:2022-10-19 17:50:36,939:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:37,116:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRNI94.jpg HTTP/1.1" 200 975
urllib3.connectionpool:DEBUG:2022-10-19 17:50:37,130:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:37,222:https://m.media-amazon.com:443 "GET /images/I/31rw47Q6s-L._AC_US40_.jpg HTTP/1.1" 200 589
urllib3.connectionpool:DEBUG:2022-10-19 17:50:37,235:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:37,407:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRXK88.jpg HTTP/1.1" 200 1337
urllib3.connectionpool:DEBUG:2022-10-19 17:50:37,421:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:37,502:https://m.media-amazon.com:443 "GET /images/I/31rw47Q6s-L._AC_US40_.jpg HTTP/1.1" 200 589
urllib3.connectionpool:DEBUG:2022-10-19 17:50:37,507:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:37,664:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZS5L7B.jpg HTTP/1.1" 200 1418
urllib3.connectionpool:DEBUG:2022-10-19 17:50:37,677:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:37,771:https://m.media-amazon.com:443 "GET /images/I/31rw47Q6s-L._AC_US40_.jpg HTTP/1.1" 200 589
urllib3.connectionpool:DEBUG:2022-10-19 17:50:37,783:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:37,966:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/V17ED2103035M7RG.jpg HTTP/1.1" 200 1171
urllib3.connectionpool:DEBUG:2022-10-19 17:50:37,979:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:38,069:https://m.media-amazon.com:443 "GET /images/I/31PXZ2Z3GEL._AC_US40_.jpg HTTP/1.1" 200 652
urllib3.connectionpool:DEBUG:2022-10-19 17:50:38,076:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:38,229:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRP6AA.jpg HTTP/1.1" 200 893
urllib3.connectionpool:DEBUG:2022-10-19 17:50:38,243:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:38,325:https://m.media-amazon.com:443 "GET /images/I/31PXZ2Z3GEL._AC_US40_.jpg HTTP/1.1" 200 652
urllib3.connectionpool:DEBUG:2022-10-19 17:50:38,338:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:38,489:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRMC4C.jpg HTTP/1.1" 200 946
urllib3.connectionpool:DEBUG:2022-10-19 17:50:38,502:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:38,586:https://m.media-amazon.com:443 "GET /images/I/31PXZ2Z3GEL._AC_US40_.jpg HTTP/1.1" 200 652
urllib3.connectionpool:DEBUG:2022-10-19 17:50:38,598:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:38,738:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZS0HCE.jpg HTTP/1.1" 200 1105
urllib3.connectionpool:DEBUG:2022-10-19 17:50:38,751:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:38,839:https://m.media-amazon.com:443 "GET /images/I/31PXZ2Z3GEL._AC_US40_.jpg HTTP/1.1" 200 652
urllib3.connectionpool:DEBUG:2022-10-19 17:50:38,851:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:39,016:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRNI94.jpg HTTP/1.1" 200 975
urllib3.connectionpool:DEBUG:2022-10-19 17:50:39,030:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:39,121:https://m.media-amazon.com:443 "GET /images/I/31PXZ2Z3GEL._AC_US40_.jpg HTTP/1.1" 200 652
urllib3.connectionpool:DEBUG:2022-10-19 17:50:39,133:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:39,302:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRXK88.jpg HTTP/1.1" 200 1337
urllib3.connectionpool:DEBUG:2022-10-19 17:50:39,308:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:39,368:https://m.media-amazon.com:443 "GET /images/I/31PXZ2Z3GEL._AC_US40_.jpg HTTP/1.1" 200 652
urllib3.connectionpool:DEBUG:2022-10-19 17:50:39,373:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:39,498:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZS5L7B.jpg HTTP/1.1" 200 1418
urllib3.connectionpool:DEBUG:2022-10-19 17:50:39,511:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:39,600:https://m.media-amazon.com:443 "GET /images/I/31PXZ2Z3GEL._AC_US40_.jpg HTTP/1.1" 200 652
urllib3.connectionpool:DEBUG:2022-10-19 17:50:39,612:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:39,803:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/V17ED2103035M7RG.jpg HTTP/1.1" 200 1171
urllib3.connectionpool:DEBUG:2022-10-19 17:50:39,816:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:39,913:https://m.media-amazon.com:443 "GET /images/I/31PXZ2Z3GEL._AC_US40_.jpg HTTP/1.1" 200 652
urllib3.connectionpool:DEBUG:2022-10-19 17:50:39,925:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:40,086:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRP6AA.jpg HTTP/1.1" 200 893
urllib3.connectionpool:DEBUG:2022-10-19 17:50:40,101:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:40,179:https://m.media-amazon.com:443 "GET /images/I/31PXZ2Z3GEL._AC_US40_.jpg HTTP/1.1" 200 652
urllib3.connectionpool:DEBUG:2022-10-19 17:50:40,191:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:40,360:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRMC4C.jpg HTTP/1.1" 200 946
urllib3.connectionpool:DEBUG:2022-10-19 17:50:40,374:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:40,467:https://m.media-amazon.com:443 "GET /images/I/31PXZ2Z3GEL._AC_US40_.jpg HTTP/1.1" 200 652
urllib3.connectionpool:DEBUG:2022-10-19 17:50:40,478:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:40,647:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZS0HCE.jpg HTTP/1.1" 200 1105
urllib3.connectionpool:DEBUG:2022-10-19 17:50:40,661:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:40,756:https://m.media-amazon.com:443 "GET /images/I/31PXZ2Z3GEL._AC_US40_.jpg HTTP/1.1" 200 652
urllib3.connectionpool:DEBUG:2022-10-19 17:50:40,768:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:40,930:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRNI94.jpg HTTP/1.1" 200 975
urllib3.connectionpool:DEBUG:2022-10-19 17:50:40,944:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:41,027:https://m.media-amazon.com:443 "GET /images/I/31PXZ2Z3GEL._AC_US40_.jpg HTTP/1.1" 200 652
urllib3.connectionpool:DEBUG:2022-10-19 17:50:41,032:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:41,187:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRXK88.jpg HTTP/1.1" 200 1337
urllib3.connectionpool:DEBUG:2022-10-19 17:50:41,201:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:41,285:https://m.media-amazon.com:443 "GET /images/I/31PXZ2Z3GEL._AC_US40_.jpg HTTP/1.1" 200 652
urllib3.connectionpool:DEBUG:2022-10-19 17:50:41,297:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:41,469:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZS5L7B.jpg HTTP/1.1" 200 1418
urllib3.connectionpool:DEBUG:2022-10-19 17:50:41,483:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:41,572:https://m.media-amazon.com:443 "GET /images/I/31PXZ2Z3GEL._AC_US40_.jpg HTTP/1.1" 200 652
urllib3.connectionpool:DEBUG:2022-10-19 17:50:41,576:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:41,720:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/V17ED2103035M7RG.jpg HTTP/1.1" 200 1171
urllib3.connectionpool:DEBUG:2022-10-19 17:50:41,734:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:41,829:https://m.media-amazon.com:443 "GET /images/I/31NmC7ho5kL._AC_US40_.jpg HTTP/1.1" 200 572
urllib3.connectionpool:DEBUG:2022-10-19 17:50:41,841:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:41,996:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRP6AA.jpg HTTP/1.1" 200 893
urllib3.connectionpool:DEBUG:2022-10-19 17:50:42,011:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:42,102:https://m.media-amazon.com:443 "GET /images/I/31NmC7ho5kL._AC_US40_.jpg HTTP/1.1" 200 572
urllib3.connectionpool:DEBUG:2022-10-19 17:50:42,114:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:42,282:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRMC4C.jpg HTTP/1.1" 200 946
urllib3.connectionpool:DEBUG:2022-10-19 17:50:42,296:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:42,375:https://m.media-amazon.com:443 "GET /images/I/31NmC7ho5kL._AC_US40_.jpg HTTP/1.1" 200 572
urllib3.connectionpool:DEBUG:2022-10-19 17:50:42,388:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:42,559:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZS0HCE.jpg HTTP/1.1" 200 1105
urllib3.connectionpool:DEBUG:2022-10-19 17:50:42,574:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:42,656:https://m.media-amazon.com:443 "GET /images/I/31NmC7ho5kL._AC_US40_.jpg HTTP/1.1" 200 572
urllib3.connectionpool:DEBUG:2022-10-19 17:50:42,668:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:42,833:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRNI94.jpg HTTP/1.1" 200 975
urllib3.connectionpool:DEBUG:2022-10-19 17:50:42,847:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:42,919:https://m.media-amazon.com:443 "GET /images/I/31NmC7ho5kL._AC_US40_.jpg HTTP/1.1" 200 572
urllib3.connectionpool:DEBUG:2022-10-19 17:50:42,930:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:43,088:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZRXK88.jpg HTTP/1.1" 200 1337
urllib3.connectionpool:DEBUG:2022-10-19 17:50:43,101:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:43,195:https://m.media-amazon.com:443 "GET /images/I/31NmC7ho5kL._AC_US40_.jpg HTTP/1.1" 200 572
urllib3.connectionpool:DEBUG:2022-10-19 17:50:43,208:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:43,362:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/A3YFD22050911ZS5L7B.jpg HTTP/1.1" 200 1418
urllib3.connectionpool:DEBUG:2022-10-19 17:50:43,375:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:43,461:https://m.media-amazon.com:443 "GET /images/I/31NmC7ho5kL._AC_US40_.jpg HTTP/1.1" 200 572
urllib3.connectionpool:DEBUG:2022-10-19 17:50:43,464:Starting new HTTPS connection (1): c1.neweggimages.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:43,616:https://c1.neweggimages.com:443 "GET /ProductImageCompressAll60/V17ED2103035M7RG.jpg HTTP/1.1" 200 1171
urllib3.connectionpool:DEBUG:2022-10-19 17:50:43,637:Starting new HTTPS connection (1): www.newegg.com:443
urllib3.connectionpool:DEBUG:2022-10-19 17:50:44,346:https://www.newegg.com:443 "GET /samsung-mx-t40-sound-tower/p/0S6-0009-001G3?Description=high%20power%20audio%20300w%20sound%20tower&cm_re=high_power%20audio%20300w%20sound%20tower-_-9SIA3YFHRY3982-_-Product HTTP/1.1" 200 23466
urllib3.connectionpool:DEBUG:2022-10-19 17:50:56,992:Starting new HTTPS connection (1): www.newegg.com:443
